"packet_number","registration_area","edrpou","public_name","adrg","service","основний_діагноз","кількість_унікальних_пацієнтів"
"3","КІРОВОГРАДСЬКА","01994971","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОБЛАСНИЙ КЛІНІЧНИЙ ГОСПІТАЛЬ ВЕТЕРАНІВ ВІЙНИ КІРОВОГРАДСЬКОЇ ОБЛАСНОЇ РАДИ""","C16","C16 - Операції на кришталику","H26.8 - Інша уточнена катаракта","9"
"3","КІРОВОГРАДСЬКА","01994971","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОБЛАСНИЙ КЛІНІЧНИЙ ГОСПІТАЛЬ ВЕТЕРАНІВ ВІЙНИ КІРОВОГРАДСЬКОЇ ОБЛАСНОЇ РАДИ""","C16","C16 - Операції на кришталику","H26.9 - Катаракта, неуточнена","6"
"3","КІРОВОГРАДСЬКА","05493838","""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ  М. ОЛЕКСАНДРІЇ"" ОЛЕКСАНДРІЙСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","201"
"3","КІРОВОГРАДСЬКА","05493838","""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ  М. ОЛЕКСАНДРІЇ"" ОЛЕКСАНДРІЙСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H26.8 - Інша уточнена катаракта","1"
"3","КІРОВОГРАДСЬКА","05493852","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ"" КРОПИВНИЦЬКОЇ МІСЬКОЇ РАДИ""","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","3"
"3","КІРОВОГРАДСЬКА","05493852","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ"" КРОПИВНИЦЬКОЇ МІСЬКОЇ РАДИ""","C16","C16 - Операції на кришталику","H27.1 - Вивих кришталика","1"
"3","КІРОВОГРАДСЬКА","20635255","ПРИВАТНА ВИРОБНИЧА ФІРМА ""АЦИНУС""","C16","C16 - Операції на кришталику","H25.0 - Початкова стареча катаракта","94"
"3","КІРОВОГРАДСЬКА","20635255","ПРИВАТНА ВИРОБНИЧА ФІРМА ""АЦИНУС""","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","3"
"3","КІРОВОГРАДСЬКА","20635255","ПРИВАТНА ВИРОБНИЧА ФІРМА ""АЦИНУС""","C16","C16 - Операції на кришталику","H25.8 - Інша стареча катаракта","1"
"3","КІРОВОГРАДСЬКА","20635255","ПРИВАТНА ВИРОБНИЧА ФІРМА ""АЦИНУС""","C16","C16 - Операції на кришталику","H26.1 - Травматична катаракта","2"
"3","КІРОВОГРАДСЬКА","20635255","ПРИВАТНА ВИРОБНИЧА ФІРМА ""АЦИНУС""","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","48"
"3","ЛУГАНСЬКА","37747995","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СЄВЄРОДОНЕЦЬКА  МІСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" СЄВЄРОДОНЕЦЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","2"
"3","ЛУГАНСЬКА","37747995","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СЄВЄРОДОНЕЦЬКА  МІСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" СЄВЄРОДОНЕЦЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","T15.8 - Стороннє тіло в інших або декількох ділянках ока (зовнішньої частини)","3"
"3","ЛЬВІВСЬКА","01996409","Комунальне некомерційне підприємство ""Жовківська лікарня"" Жовківської міської  ради Львівського району Львівської області","C16","C16 - Операції на кришталику","H25.2 - Стареча морганієва катаракта","43"
"3","ЛЬВІВСЬКА","01996409","Комунальне некомерційне підприємство ""Жовківська лікарня"" Жовківської міської  ради Львівського району Львівської області","C16","C16 - Операції на кришталику","H26.9 - Катаракта, неуточнена","3"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.0 - Початкова стареча катаракта","1"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","6"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.8 - Інша стареча катаракта","4"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","396"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.4 - Післяопераційна катаракта","53"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.8 - Інша уточнена катаракта","7"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H27.0 - Афакія","1"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H27.1 - Вивих кришталика","1"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H40.2 - Первинна закритокутова глаукома","4"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H26.2 - Ускладнена катаракта","61"
"3","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H26.8 - Інша уточнена катаракта","30"
"3","ЛЬВІВСЬКА","01996869","""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ЧЕРВОНОГРАДСЬКОЇ МІСЬКОЇ РАДИ""","C16","C16 - Операції на кришталику","H25.0 - Початкова стареча катаракта","2"
"3","ЛЬВІВСЬКА","01996869","""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ЧЕРВОНОГРАДСЬКОЇ МІСЬКОЇ РАДИ""","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","11"
"3","ЛЬВІВСЬКА","01996869","""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ЧЕРВОНОГРАДСЬКОЇ МІСЬКОЇ РАДИ""","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","40"
"3","ЛЬВІВСЬКА","01997461","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САМБІРСЬКОЇ МІСЬКОЇ РАДИ  ""САМБІРСЬКА ЦЕНТРАЛЬНА  ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.0 - Початкова стареча катаракта","44"
"3","ЛЬВІВСЬКА","01997461","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САМБІРСЬКОЇ МІСЬКОЇ РАДИ  ""САМБІРСЬКА ЦЕНТРАЛЬНА  ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","14"
"3","ЛЬВІВСЬКА","01997461","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САМБІРСЬКОЇ МІСЬКОЇ РАДИ  ""САМБІРСЬКА ЦЕНТРАЛЬНА  ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.8 - Інша стареча катаракта","5"
"3","ЛЬВІВСЬКА","01997461","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САМБІРСЬКОЇ МІСЬКОЇ РАДИ  ""САМБІРСЬКА ЦЕНТРАЛЬНА  ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","1"
"3","ЛЬВІВСЬКА","01997461","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САМБІРСЬКОЇ МІСЬКОЇ РАДИ  ""САМБІРСЬКА ЦЕНТРАЛЬНА  ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.8 - Інша уточнена катаракта","3"
"3","ЛЬВІВСЬКА","01997461","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САМБІРСЬКОЇ МІСЬКОЇ РАДИ  ""САМБІРСЬКА ЦЕНТРАЛЬНА  ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.9 - Катаракта, неуточнена","16"
"3","ЛЬВІВСЬКА","01998161","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКИЙ ОБЛАСНИЙ ГОСПІТАЛЬ ВЕТЕРАНІВ ВІЙН ТА РЕПРЕСОВАНИХ ІМ.Ю.ЛИПИ""","C16","C16 - Операції на кришталику","H26.4 - Післяопераційна катаракта","4"
"3","ЛЬВІВСЬКА","01998226","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БРОДІВСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ"" БРОДІВСЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","4"
"3","ЛЬВІВСЬКА","01998226","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БРОДІВСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ"" БРОДІВСЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","3"
"3","ЛЬВІВСЬКА","13815703","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДРОГОБИЦЬКА МІСЬКА ЛІКАРНЯ № 1"" ДРОГОБИЦЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H25.8 - Інша стареча катаракта","1"
"3","ЛЬВІВСЬКА","13815703","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДРОГОБИЦЬКА МІСЬКА ЛІКАРНЯ № 1"" ДРОГОБИЦЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","22"
"3","ЛЬВІВСЬКА","13815703","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДРОГОБИЦЬКА МІСЬКА ЛІКАРНЯ № 1"" ДРОГОБИЦЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H26.8 - Інша уточнена катаракта","1"
"3","ЛЬВІВСЬКА","13815703","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДРОГОБИЦЬКА МІСЬКА ЛІКАРНЯ № 1"" ДРОГОБИЦЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H26.9 - Катаракта, неуточнена","240"
"3","ЛЬВІВСЬКА","13815703","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДРОГОБИЦЬКА МІСЬКА ЛІКАРНЯ № 1"" ДРОГОБИЦЬКОЇ МІСЬКОЇ РАДИ","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H26.9 - Катаракта, неуточнена","1"
"3","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H25.0 - Початкова стареча катаракта","197"
"3","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","488"
"3","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H25.2 - Стареча морганієва катаракта","1"
"3","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H25.8 - Інша стареча катаракта","3"
"3","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H26.0 - Дитяча, юнацька та пресенільна катаракта","1"
"3","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H26.1 - Травматична катаракта","11"
"3","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","401"
